psiz,q1fit,meanfit,q2fit,maxfit,minfree,meanfree,maxfree,minmut,meanmut,maxmut,L,N,seed,U,R,K
10000,0.031615200254773004,0.33996181408450654,0.2521114864358379,0.9985174875109887,-8.00449272503726,-3.477986655464891,0.5129280284945262,42.0,71.3897,102.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.036234516797106195,0.3474211241995704,0.2662468418661979,0.9949351260867749,-8.15421607316464,-3.53621744849058,0.4917926076300153,44.0,75.4551,105.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03324795408676722,0.34493291297099904,0.2620787126521892,0.9944784971258103,-8.28452442342161,-3.5630346858912585,0.5003539589474509,48.0,79.4197,112.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03355102480570224,0.34358983972421836,0.26123526399418606,0.9970712276501923,-8.34437161953411,-3.5680859193729293,0.5133446558919843,52.0,83.261,115.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.036271918301725825,0.3474518481032268,0.2685061733887467,0.9965758788177735,-8.427047491624934,-3.5838559198590207,0.4661471897408687,52.0,86.9946,120.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.034525914735228924,0.34836225804376625,0.26585187619692685,0.995440903439884,-8.504694842747377,-3.6191404482821783,0.4842532804371212,53.0,90.6504,125.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03695788660378352,0.3547472446752187,0.27795638666988265,0.9949148650308562,-8.577156632349856,-3.6659943219498237,0.46336320188964136,62.0,94.1295,125.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.037959722832297337,0.35823870859066154,0.2915865662899976,0.9951894931270255,-8.68463400820467,-3.7014462366131395,0.45258161109421235,67.0,97.7616,128.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03664524460909797,0.35303743738080823,0.27319535929382166,0.997129370427479,-8.753321339849059,-3.7237326430753934,0.4833601861388992,70.0,101.4501,131.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04208403498097033,0.3616439341680466,0.29018307546977506,0.9985043542245244,-8.78238627119133,-3.738339337156132,0.4306154094222322,72.0,105.1869,135.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.040203473561322096,0.35951816110655216,0.29633526799196097,0.9987898478615588,-8.75499111950908,-3.7301222933152864,0.44118141502587643,78.0,109.0111,143.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.039166695311656875,0.3546145854481816,0.2854843557985266,0.9934799628421148,-8.7399179472982,-3.72305336095547,0.4709157057051131,84.0,112.3428,149.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04207395221823183,0.35602125395989703,0.28587532135212523,0.9962568483867026,-8.70152002784779,-3.731721210911894,0.44129446562022895,87.0,115.894,154.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.040442926926696425,0.35749139706659416,0.28111605448390997,0.9984656804869928,-8.741431490533339,-3.7558468224540147,0.445889484805736,88.0,119.0371,159.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03933534060901011,0.3568909385203564,0.2794229078920043,0.9984656804869928,-8.743210876360955,-3.771716892465217,0.4592356579863982,91.0,122.3844,156.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03799343403388636,0.3625622312902162,0.2888491307525949,0.9990334353330872,-8.773419315900469,-3.7914572503506934,0.44652521347403346,96.0,125.7304,162.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.040635555221455844,0.36461694822255203,0.2908978544333428,0.9986944756783981,-8.783179804235369,-3.802645922204831,0.4408694051722481,99.0,129.135,165.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.041628967507110294,0.36577154243410775,0.3003770672940674,0.9982269807008972,-8.814737226046223,-3.8116198446267897,0.414555634648993,102.0,132.743,169.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.041857963083185526,0.36691781094618553,0.29612526495420577,0.9953907228071908,-8.88006332499118,-3.8340573533580886,0.41886296449576765,104.0,136.1159,174.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.043257036088698665,0.3683495728758092,0.2973180432844986,0.9962776838832264,-8.883858274387396,-3.825392132169487,0.41186127497883174,105.0,139.3187,175.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03991628358977438,0.3697140753830246,0.3031936228401779,0.996744103623348,-8.90310184466267,-3.8230806318623975,0.4256988002098644,108.0,142.7442,183.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04346706670196648,0.37103774416280355,0.29810173677222385,0.9970320431069948,-8.937826499125178,-3.8414463289793668,0.3999114274548432,110.0,145.937,186.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04385385226104198,0.3730135463883181,0.30407602986737037,0.9960788828824427,-9.012359513754312,-3.8619317352356464,0.3900733503790656,113.0,149.2362,188.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.0409346833540298,0.3700829133016156,0.3027631749404202,0.9935913626205314,-9.035469661794867,-3.858108245476421,0.4179044032368076,116.0,152.6666,192.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04508939882803288,0.3731510923288342,0.3141838429249233,0.9958080640045011,-9.058804695487215,-3.8720868202231853,0.3986446550646293,119.0,155.7709,198.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.042648921841320436,0.36691311414614347,0.30322817991599993,0.995242701073597,-9.10732843104419,-3.858821724060128,0.4317438554378514,122.0,158.8498,202.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04031128718626577,0.3634954325159055,0.29479769867348177,0.9944137987088913,-9.213364769020712,-3.8667594805777115,0.4469847374923681,122.0,162.4013,210.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04584772610539972,0.36335170985207166,0.29505219466711674,0.9961938143106538,-9.266556539531113,-3.8624154307648246,0.4156157573289156,123.0,165.5777,214.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.032312776634469756,0.3487210918930306,0.27073202687485853,0.9931682720735114,-9.246536883875713,-3.8125839829130435,0.5000771080574337,128.0,169.1918,214.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.039895801707147266,0.3612232588565028,0.29235043278497963,0.9968805160160051,-9.27062592520223,-3.836819487129741,0.4453841787474503,131.0,172.7706,220.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.036915900626411806,0.35551396427879584,0.282768759563934,0.9954075095393139,-9.210785676032708,-3.8171295194187995,0.46567509592588757,133.0,176.1025,223.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.034992917853044404,0.35155175928821497,0.2748056011070054,0.9923467843881545,-9.207472063747685,-3.8028312634652366,0.4871214997122408,134.0,179.6473,226.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.036323902015887345,0.34903439445347,0.2736044703502791,0.993361481556604,-9.173355333428836,-3.7810791082716473,0.48718450542527497,136.0,183.3576,229.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03479225756376675,0.34149437347496525,0.26004363187701274,0.9939235481276343,-9.165360992373383,-3.770217612816253,0.5269138789375613,139.0,186.8314,232.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03618004173373637,0.34937629751502297,0.2712743114937577,0.9956300863588452,-9.116833281743888,-3.7590587256317245,0.48464792672099466,143.0,190.5224,236.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03624949168972673,0.34412353419293296,0.2648802574134601,0.9959237804130197,-9.12208079457131,-3.743900410401544,0.5181954520237773,151.0,193.9863,236.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03325447046011815,0.3429222817451351,0.26523858123064314,0.9939667039705322,-9.127035339227598,-3.739628137179288,0.5172127986266662,153.0,197.1525,243.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03495964147880771,0.34347276435872814,0.26423935024256257,0.9934210899411205,-9.026178006749161,-3.7175471696543414,0.5017820989440552,156.0,200.3991,248.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.033067113930579,0.3425747243240448,0.26444561605989303,0.989743989029639,-9.00542555723412,-3.690890473465401,0.5021518307639316,162.0,203.8488,248.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03397145602749559,0.34308150501150375,0.2701396543822693,0.9921840164439657,-9.016966603944343,-3.6845447230302772,0.5025344268306824,163.0,207.1886,254.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.031467925148333395,0.33694975146843376,0.2596217335248374,0.992257993098616,-8.949868219500694,-3.6624714320873957,0.5289454049538519,167.0,210.2696,251.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.034669688714088716,0.3409349722096029,0.26542631802692906,0.9911814597828391,-8.916678258518072,-3.6595531867963422,0.5124102341972393,172.0,213.5275,257.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03309171965809531,0.3402573981449477,0.2548493622555551,0.992704188119389,-8.953109225734021,-3.6765030724359122,0.5261047544580717,175.0,216.8235,257.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03468842449629581,0.34415316291551523,0.26298501618134734,0.992704188119389,-8.964111195032254,-3.697899314810618,0.4993183507640131,176.0,220.2075,261.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03556123377336531,0.34215074279592983,0.2603780608980949,0.9913869177357418,-8.984452622838539,-3.6924226443190213,0.5053292536446664,183.0,223.3432,267.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03255733786538465,0.3387819498143989,0.2572746158240905,0.9944531097686382,-9.0436152721271,-3.7033570972160725,0.5273631901614614,184.0,226.8147,271.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.034921867253212266,0.3430060069125996,0.2646148031369714,0.9953507908623501,-9.017874564696168,-3.7018589201705123,0.5141743887434672,186.0,230.2833,275.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.032956828559205995,0.33957304005912403,0.254842110556494,0.9953441574387669,-9.016275264191531,-3.702653357804471,0.5175880520063176,190.0,233.7409,276.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03415565070082599,0.3456509792152763,0.26590700231751563,0.99352125821264,-8.99015090963678,-3.7109402173609896,0.49716031528961446,195.0,237.1042,283.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04050700236098495,0.35090351584470614,0.27470074192728255,0.9912410917048442,-9.014821797691617,-3.7222387873531932,0.4603849921524854,197.0,240.8163,285.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03622034583088503,0.3485308747202568,0.2730327373488792,0.9912410917048442,-9.021712000010638,-3.7194238677277185,0.4845819779590036,200.0,244.6771,289.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.033461860303498195,0.34674553365786387,0.2688667140997747,0.997512209133303,-9.043418703980064,-3.7118323670370477,0.49527856491074906,202.0,247.9406,293.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.0357795958136088,0.3463414668556722,0.2748539735931793,0.997886752584377,-9.10854089707029,-3.7238626562866055,0.4871602843810044,204.0,251.7049,296.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03197074952099946,0.3367967949362241,0.24415317373033404,0.9959317851449667,-9.068616739086226,-3.703329882230735,0.5315901502474061,207.0,255.0346,301.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.037177847418102705,0.3500422346455348,0.2761430197472844,0.9959299524188405,-9.097092065158698,-3.7397681075652014,0.48370239916907176,209.0,258.3945,309.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03617081379302121,0.34482249455187247,0.2646833222885032,0.9952061636266933,-9.14585548730565,-3.7417968201236422,0.49957727870462443,214.0,262.0627,312.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03627093666219019,0.3523855133211401,0.2785391026055478,0.9938134505152192,-9.166689378766707,-3.7587555628778717,0.45929326074080107,219.0,265.6604,317.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03674920454066694,0.3534274477164812,0.2760113316035603,0.9923863820654928,-9.252845328910638,-3.7911911226655604,0.47729686214706596,222.0,269.6639,319.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03793552374098505,0.35735587178584144,0.2792180960854691,0.9968830234765818,-9.24758926560366,-3.8135050158428676,0.4610058785194118,223.0,273.4336,323.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03840803543675048,0.3577572246019528,0.2850234328630371,0.9942200485230124,-9.306452644205093,-3.8295867006472166,0.470674683119097,226.0,277.3593,327.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.0371156327942062,0.36144174100661763,0.29508673289950577,0.9939167129758141,-9.426776091463806,-3.857526179323122,0.44879765333586236,233.0,281.3928,335.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04031912318059586,0.3630011689669015,0.29455089183405114,0.992418529220509,-9.484695620947562,-3.856705951758365,0.42783887704041645,236.0,285.4222,339.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04031975951801567,0.3648045231169516,0.2998308962378113,0.998278465077732,-9.589204047803147,-3.874145420557433,0.4270138401097968,238.0,289.4932,341.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03913110112411034,0.3672397476577589,0.302154514394826,0.9982504175149725,-9.645050682183125,-3.887309240351721,0.43104410366139073,240.0,293.4074,348.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04008065009686253,0.36481086434641513,0.3013508071227822,0.9982323279168341,-9.756469533128403,-3.905564303972711,0.4328339918270709,245.0,297.792,349.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03966759110863098,0.3553474377259366,0.2813162722799577,0.9964876539234941,-9.813681746115616,-3.8982270493270232,0.46641351410554055,247.0,301.7821,350.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.037532605994014936,0.34994120307703724,0.2737469323111683,0.9961580910519864,-9.80920823937757,-3.8784343321621995,0.4789239171221103,253.0,305.4375,358.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03676169258251401,0.34559736181366796,0.2685655775344655,0.9952996435005759,-9.822143302252154,-3.8753860833546336,0.5032252142948531,255.0,309.4141,362.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.038395542413545036,0.3469416857715006,0.27099318845908354,0.995029272865506,-9.788981205505346,-3.8546953129938477,0.48171769878307014,260.0,313.0804,369.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03442782344612007,0.3401406944668441,0.2610472408277045,0.9947220635078203,-9.659833937169461,-3.816438091654847,0.5244733162895646,263.0,316.6238,370.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.036782490961832844,0.3445416900368422,0.26792344649782496,0.9960407461970211,-9.560325087325834,-3.796526833477931,0.5055222919040522,269.0,320.6448,372.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.034086450119703085,0.3408117211888903,0.26050113105416994,0.9937973809462867,-9.46141882118641,-3.780316172761745,0.5129140450006422,270.0,324.8989,374.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03640980756651438,0.3479669907509116,0.27172507484555064,0.9971270919287678,-9.431279429495884,-3.7818783610649778,0.4776762023293817,273.0,329.4934,381.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03432109139543661,0.3400314549871703,0.2575199644577669,0.9971270919287678,-9.453711851891539,-3.7763617217537386,0.5183711373910371,276.0,333.7602,384.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03632792625835622,0.3433805994539583,0.26072896715345095,0.9973592428006983,-9.402833507476643,-3.7598359249861644,0.48949927718832303,277.0,337.7289,391.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03208029893514071,0.341647426599949,0.2597222247872355,0.9983545841846166,-9.352875361036228,-3.7418931862823723,0.5145729365353002,280.0,341.7972,392.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.033495580871873126,0.34685208516200444,0.26529652248573726,0.9984031064066121,-9.289118510202904,-3.734510463142481,0.4851011293516086,282.0,345.7008,398.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.034135759107869076,0.3442598039581779,0.2604130354163402,0.9984031064066121,-9.16943960091442,-3.724565148811449,0.5117406657420769,284.0,349.6499,406.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03363843879498134,0.34024101077406405,0.2587038317343613,0.997597958013899,-9.145660163576107,-3.7129808782044047,0.5071387130260716,287.0,354.2107,403.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03468873151371045,0.3487299389419561,0.273392031708638,0.9975979648926763,-9.03948384453108,-3.7222456372543697,0.47651666289748845,290.0,358.2667,405.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03385757801139002,0.3502329737342606,0.27282668661995124,0.9990691304748728,-8.962638060088361,-3.7086967258587946,0.4847118789395283,293.0,362.2688,407.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03836951378121269,0.3481064821231986,0.2641124104225293,0.9995270117387928,-8.964426683030549,-3.7135227120622694,0.48477414534216706,295.0,366.4492,414.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.034976395139241306,0.3507743439191336,0.26841667877212216,0.9994828085701328,-8.978437295359614,-3.7299332199029576,0.4621370876259041,298.0,370.5105,418.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.038934914891315245,0.36175199648549533,0.2929981549744487,0.9991813469525906,-8.99518653831405,-3.7647126704768685,0.4402605043554262,301.0,374.774,422.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.036096374730581075,0.35400431346731237,0.27599125751853293,0.9990399584685388,-8.995260368790026,-3.7682009626090003,0.4744529114135189,302.0,379.4481,425.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.037063706200466624,0.3567375139669142,0.2802391155754913,0.9990399584685388,-9.040715554857783,-3.796545547245879,0.4621447803584387,305.0,383.8274,433.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.03722456750840691,0.3615064990741821,0.29074184339792586,0.9990442829840622,-9.002084289565612,-3.8132151122091185,0.4423821335756022,307.0,387.8889,433.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04222697790692864,0.3658205201154027,0.29951971332618077,0.9993229283054837,-8.956332456711877,-3.821164351035306,0.4190307926420275,308.0,392.6176,436.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04567873716508885,0.37505732047159457,0.31329986482827904,0.9988864187819799,-8.912878560807972,-3.8499034819478535,0.367812023088144,312.0,397.7044,440.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04236174865343021,0.37544810454802374,0.310584867575448,0.9983185440276058,-8.930400354477944,-3.868689091069271,0.39121335543808483,315.0,403.2431,446.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04694390037506661,0.38558966308690573,0.3319903228863297,0.998244513536678,-8.986772441594502,-3.922896194209424,0.33917239093733464,320.0,409.3349,449.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05410341609665092,0.3927004080842611,0.3471012016363638,0.997613537061788,-9.043946205481461,-3.963639928027369,0.30519455127337003,322.0,415.4593,456.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.053535473728664504,0.3942602010641921,0.34653041880334606,0.9983954193102242,-9.103100182967246,-4.001167198047222,0.2996619003768938,327.0,421.8506,460.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.052864536109006474,0.3974304093649758,0.3519174422546727,0.9985437164382461,-9.159271556389713,-4.023859543798125,0.30459752083317765,330.0,427.9987,463.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05255929071118698,0.397908449602403,0.34931916854286854,0.9991367681559216,-9.176986397613902,-4.03226919926917,0.3001687394064278,334.0,434.0529,469.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05859379135500921,0.4029188897553333,0.3562705535759064,0.9983697235250374,-9.162824473984855,-4.031197691642225,0.252446767299534,337.0,439.2572,472.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05062774903874413,0.3922300518525919,0.3409537112426123,0.9983828357111529,-9.162190173734878,-4.015130716424648,0.33379415990857,344.0,444.598,476.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.050074095044255834,0.39690713279757,0.3454332705127505,0.9978684600527423,-9.17381390064143,-4.030452200676618,0.3174286307953943,347.0,449.568,481.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05298489364834823,0.39446028798151483,0.3501521675946012,0.9981295925493804,-9.22053667658141,-4.038954879555084,0.31645883060432517,350.0,454.2102,487.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.051020843144821526,0.3968095272939572,0.3577832070652802,0.9985244590527482,-9.255550435724595,-4.049135895785214,0.317416624275189,355.0,458.1613,494.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04276578749033434,0.3898741070485149,0.34273179497270756,0.9987000624421601,-9.275576480450924,-4.042305989139589,0.353187833902368,361.0,462.1859,494.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.053822385906352556,0.3925756584566227,0.340681394426799,0.9981193448662788,-9.236136969521514,-4.050902069102219,0.3076400623368163,365.0,466.297,498.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05382692315495999,0.3909384637560661,0.3342109573007319,0.9992926319187073,-9.29231747968935,-4.049558920133703,0.32858616796012774,369.0,470.4959,504.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05652668968955628,0.39960162745465366,0.3521900752760563,0.9982891309047517,-9.371325965084532,-4.072341023532227,0.26906318348219177,373.0,474.6975,506.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05677585850653495,0.39946865856776514,0.3520970330342929,0.9976941132220493,-9.403299979034752,-4.079595569327548,0.2888031717282947,378.0,478.6223,509.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05525409388406396,0.40185091120054756,0.36400197724250494,0.9975671165666264,-9.458200319024153,-4.091492867409979,0.28547496373291903,383.0,482.6198,511.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.054362253834479346,0.3976061665694698,0.35585057631323586,0.9989147932249489,-9.485224277549607,-4.0853905066399205,0.2947520832078273,384.0,486.9793,516.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04716427605349941,0.38945672227127826,0.34026630989384155,0.9993268710709833,-9.455369215974242,-4.066579132805828,0.34424577836093406,390.0,491.2324,520.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04928681308471802,0.38756938390717627,0.33483215657305576,0.9995657687847087,-9.455499210346971,-4.054629678894595,0.3479897426725712,394.0,495.3034,524.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05074462846912282,0.3866739989630291,0.3343703236373893,0.999568558111989,-9.401210543764172,-4.0353657861690895,0.3437328711578283,397.0,499.2682,528.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05204226991452002,0.3839148841591501,0.3266610458013346,0.9986945236358904,-9.391321717700578,-4.030324689387076,0.3587187145841309,400.0,503.029,536.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05142164863609998,0.3904676240107378,0.34975275857621113,0.9978292227800175,-9.378661581185257,-4.034747455940441,0.33134789666139774,403.0,506.6078,537.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04907354170349498,0.38675846650281137,0.3360936499850793,0.9969691697640478,-9.340647746883025,-4.020465508777459,0.3470969194915956,407.0,510.2973,541.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.05119700625407066,0.3854635798330474,0.3358724785871405,0.9984117810063516,-9.365931742063548,-4.013461386046716,0.3516056414482325,411.0,513.9776,547.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.055239427420804385,0.3870600358382099,0.3341994010505124,0.9979791744040032,-9.365922826710575,-3.9993705751270676,0.32080323156219986,412.0,517.7016,556.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04898035671615743,0.38504443849116504,0.33076257187712677,0.9987541610952809,-9.427983490029114,-4.005907534472816,0.35288667685215125,416.0,521.3082,560.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04491199935725599,0.3799713332432606,0.3197089819146923,0.999336453016764,-9.50430895322969,-4.0034752431703495,0.37710948729948024,424.0,524.8443,561.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.0455304542333174,0.37952995890460817,0.3153991678309714,0.9962230345839564,-9.545936203222187,-4.014150403252665,0.38505247521854696,481.0,528.4284,565.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04819713177234358,0.38389686495140596,0.3276176620203477,0.9970462856243617,-9.62290438637719,-4.034394478943488,0.361567391439908,484.0,531.7526,563.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.045989838149574636,0.37823653468356355,0.3138874478049836,0.9967366951475658,-9.631182123440041,-4.02183511547846,0.37188889566126215,486.0,535.1051,570.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.044662874614773404,0.3767108593147259,0.30877794914990403,0.9973674951095917,-9.60990634653851,-4.0150616071294625,0.39332854013718405,490.0,538.8009,573.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.048405955719244206,0.38224008790585684,0.32998134886807795,0.9970257801257383,-9.584326549658915,-4.035431369028958,0.3518740920160818,494.0,542.334,571.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04730951085125836,0.37955368178720017,0.3224976591210859,0.9946669466260101,-9.573418395858393,-4.0284923596733595,0.36885115260281165,496.0,545.7473,577.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04426897818097276,0.3756045223576528,0.3135367321475092,0.9953733799925943,-9.529817077871094,-4.018200682347364,0.40641947758715,501.0,549.1118,583.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.046553400050497046,0.38165324739466516,0.32570328399344983,0.9973818204729914,-9.468342741693785,-4.018094503345607,0.36559508997918144,505.0,552.5085,584.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.049484758246338065,0.38711732008189026,0.33748792747014156,0.9958904633227489,-9.443883069776957,-4.015058732335162,0.3300601785914896,517.0,555.8534,591.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.045760722803826245,0.37838982779323976,0.31723760973806625,0.9954744562355089,-9.331617617176944,-3.9729508724050064,0.39705483020736193,521.0,559.6136,594.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04156444348873275,0.37324491899165047,0.3129722226021715,0.9977072687369872,-9.338983234253943,-3.972425154840882,0.4111054373054961,529.0,563.24,601.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.046150281948656204,0.37683900621374894,0.3212420109759341,0.9962919604899152,-9.359060634206658,-3.973438205594683,0.38113786819635803,530.0,566.8452,607.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.047929794185681794,0.3731395137680003,0.3154338815957042,0.9953914327340109,-9.397527075798944,-3.9648835890452268,0.3842961697716875,533.0,570.6533,613.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.044051987252182095,0.3722032926468202,0.3168391422726062,0.9974513915653856,-9.394973133712954,-3.9538999507095025,0.399513394378305,536.0,574.6688,612.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04414368644392354,0.3706515188340636,0.30653520851098326,0.9982634045897549,-9.409809687961895,-3.959650969760052,0.3976928963002647,537.0,578.8109,612.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04771420658970736,0.36882226304765403,0.3086735063659918,0.9980165958586799,-9.37374742719568,-3.9595420601210725,0.39440555734059934,541.0,582.787,617.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.043955043543469643,0.37236326809809017,0.3090316763780184,0.998037925015414,-9.371028963859038,-3.9658116588038914,0.3862848765977989,548.0,586.6332,623.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04498474543186393,0.37418681427058903,0.3088479475904232,0.9985650670656613,-9.359352484881947,-3.961441585097301,0.3790173084523055,552.0,590.2431,623.0,0.1,10000,-9017081815283630298,5,9,10000
10000,0.04700169022932321,0.381359384495614,0.32078168734143847,0.9979316095710409,-9.36695001965884,-3.973835742261698,0.3598484063032724,556.0,594.0481,628.0,0.1,10000,-9017081815283630298,5,9,10000
